Transaction_ID,Date,Customer_ID,Gender,Age,Category,Sub-Category,Quantity,Unit_Price,Cost_Price,Total_Sales,Total Cost,Region,Opening_Inventory,Closing_Inventory,Profit,Profit_Margin,Average_Inventory,Inventory_Days,Month,Season,Slow_Moving,Overstocked
T00815,2023-01-16,CUST432,Female,20.0,Home & Kitchen,Decor,4,339,282.0,1356,1128,Maharashtra,120,116,228,16.8141592920354,118.0,2.6976401179941,1,Winter,False,False
T00816,2023-01-15,CUST938,Female,55.0,Home & Kitchen,Furniture,2,351,267.0,702,534,Tamil Nadu,50,48,168,23.931623931623932,49.0,2.163817663817664,1,Winter,False,False
T00817,2023-09-23,CUST590,Male,33.0,Home & Kitchen,Decor,2,652,509.0,1304,1018,Uttar Pradesh,99,97,286,21.932515337423315,98.0,2.254601226993865,9,Fall,False,False
T00818,2023-01-12,CUST444,Male,34.0,Beauty,Haircare,4,276,211.0,1104,844,Gujarat,170,166,260,23.55072463768116,168.0,4.717391304347826,1,Winter,False,False
T00819,2023-10-06,CUST270,Male,23.0,Sports,Outdoor,3,846,756.0,2538,2268,Gujarat,190,187,270,10.638297872340425,188.5,2.302403467297084,10,Fall,False,False
T00820,2023-02-12,CUST945,Female,45.0,Home & Kitchen,Decor,2,824,705.0,1648,1410,Karnataka,141,139,238,14.441747572815533,140.0,2.3786407766990294,2,Winter,False,False
T00821,2023-06-28,CUST155,Female,44.0,Beauty,Haircare,4,685,541.0,2740,2164,Tamil Nadu,117,113,576,21.021897810218977,115.0,1.2591240875912408,6,Summer,False,False
T00822,2023-10-29,CUST348,Male,51.0,Electronics,Accessories,4,1288,961.0,5152,3844,Maharashtra,73,69,1308,25.388198757763973,71.0,0.42721273291925466,10,Fall,False,False
T00823,2023-04-04,CUST528,Male,30.0,Sports,Outdoor,1,219,187.0,219,187,Maharashtra,160,159,32,14.61187214611872,159.5,21.84931506849315,4,Spring,True,False
T00824,2023-12-04,CUST165,Male,27.0,Clothing,Jeans,3,248,201.0,744,603,Tamil Nadu,125,122,141,18.951612903225808,123.5,5.145833333333333,12,Winter,True,False
T00825,2023-04-24,CUST210,Male,28.0,Home & Kitchen,Cookware,3,1188,993.0,3564,2979,Karnataka,63,60,585,16.414141414141415,61.5,0.5176767676767677,4,Spring,False,False
T00826,2023-02-14,CUST527,Male,41.0,Sports,Sportswear,1,932,668.0,932,668,Uttar Pradesh,68,67,264,28.32618025751073,67.5,2.0278969957081547,2,Winter,False,False
T00827,2023-12-04,CUST175,Male,45.0,Beauty,Haircare,4,947,758.0,3788,3032,Delhi,77,73,756,19.957761351636748,75.0,0.6137803590285111,12,Winter,False,False
T00828,2023-06-29,CUST352,Male,54.0,Sports,Sportswear,2,1226,901.0,2452,1802,Delhi,129,127,650,26.508972267536706,128.0,1.566068515497553,6,Summer,False,False
T00829,2023-10-21,CUST944,Female,40.0,Clothing,Jackets,4,1150,997.0,4600,3988,Karnataka,95,91,612,13.304347826086957,93.0,0.6267391304347827,10,Fall,False,False
T00830,2023-11-24,CUST335,Female,39.0,Clothing,Jeans,1,565,491.0,565,491,Maharashtra,114,113,74,13.097345132743362,113.5,6.026548672566372,11,Fall,True,False
T00831,2023-05-14,CUST762,Male,40.0,Sports,Fitness,3,976,731.0,2928,2193,Delhi,126,123,735,25.102459016393443,124.5,1.3181352459016393,5,Spring,False,False
T00832,2023-05-26,CUST954,Female,32.0,Electronics,Accessories,1,814,690.0,814,690,Delhi,140,139,124,15.233415233415235,139.5,5.312653562653563,5,Spring,True,False
T00833,2023-10-28,CUST565,Female,41.0,Beauty,Makeup,3,1015,845.0,3045,2535,Gujarat,184,181,510,16.748768472906402,182.5,1.8579638752052547,10,Fall,False,False
T00834,2023-02-19,CUST531,Female,37.0,Beauty,Haircare,3,462,335.0,1386,1005,Maharashtra,158,155,381,27.48917748917749,156.5,3.1616161616161618,2,Winter,False,False
T00835,2023-11-09,CUST898,Female,38.0,Sports,Sportswear,2,647,562.0,1294,1124,Maharashtra,136,134,170,13.137557959814528,135.0,3.1298299845440494,11,Fall,False,False
T00836,2023-05-28,CUST200,Female,45.0,Clothing,T-Shirts,1,850,725.0,850,725,Karnataka,107,106,125,14.705882352941178,106.5,3.8841176470588237,5,Spring,False,False
T00837,2023-10-24,CUST233,Male,28.0,Sports,Outdoor,1,362,318.0,362,318,Karnataka,124,123,44,12.154696132596685,123.5,10.57596685082873,10,Fall,True,False
T00838,2023-05-22,CUST933,Male,57.0,Electronics,Laptops,3,331,257.0,993,771,Karnataka,68,65,222,22.356495468277945,66.5,2.0760322255790533,5,Spring,False,False
T00839,2023-05-26,CUST340,Male,41.0,Beauty,Skincare,1,445,328.0,445,328,Delhi,175,174,117,26.29213483146067,174.5,12.156179775280899,5,Spring,True,False
T00840,2023-12-11,CUST837,Male,46.0,Sports,Sportswear,3,1113,828.0,3339,2484,Uttar Pradesh,122,119,855,25.60646900269542,120.5,1.1187481281820906,12,Winter,False,False
T00841,2023-05-09,CUST141,Female,36.0,Electronics,Laptops,1,403,342.0,403,342,Delhi,195,194,61,15.136476426799009,194.5,14.961538461538462,5,Spring,True,False
T00842,2023-02-03,CUST444,Male,23.0,Sports,Sportswear,1,651,484.0,651,484,Gujarat,97,96,167,25.65284178187404,96.5,4.150537634408602,2,Winter,False,False
T00843,2023-02-08,CUST386,Female,59.0,Clothing,Jeans,2,671,566.0,1342,1132,Uttar Pradesh,137,135,210,15.648286140089418,136.0,2.8375558867362143,2,Winter,False,False
T00844,2023-09-01,CUST480,Male,26.0,Clothing,Jackets,3,153,112.0,459,336,Delhi,58,55,123,26.797385620915033,56.5,3.6928104575163396,9,Fall,False,False
T00845,2023-04-19,CUST236,Male,43.0,Home & Kitchen,Furniture,4,419,339.0,1676,1356,Delhi,170,166,320,19.09307875894988,168.0,3.007159904534606,4,Spring,False,False
T00846,2023-11-04,CUST168,Female,22.0,Clothing,Jeans,4,1203,827.0,4812,3308,Uttar Pradesh,142,138,1504,31.255195344970904,140.0,0.8728179551122194,11,Fall,False,False
T00847,2023-01-13,CUST871,Male,59.0,Sports,Sportswear,1,909,748.0,909,748,Karnataka,57,56,161,17.71177117711771,56.5,1.9268426842684268,1,Winter,False,False
T00848,2023-03-08,CUST595,Female,26.0,Beauty,Makeup,2,393,331.0,786,662,Uttar Pradesh,91,89,124,15.776081424936386,90.0,3.549618320610687,3,Spring,False,False
T00849,2023-06-13,CUST475,Male,30.0,Home & Kitchen,Furniture,4,617,421.0,2468,1684,Delhi,122,118,784,31.766612641815232,120.0,1.4586709886547813,6,Summer,False,False
T00850,2023-11-04,CUST298,Male,19.0,Clothing,T-Shirts,2,556,470.0,1112,940,Maharashtra,89,87,172,15.467625899280577,88.0,2.3741007194244603,11,Fall,False,False
T00851,2023-11-16,CUST586,Male,38.0,Home & Kitchen,Furniture,3,559,447.0,1677,1341,Gujarat,138,135,336,20.03577817531306,136.5,2.441860465116279,11,Fall,False,False
T00852,2023-10-14,CUST533,Male,37.0,Electronics,Mobiles,4,175,149.0,700,596,Tamil Nadu,62,58,104,14.857142857142858,60.0,2.657142857142857,10,Fall,False,False
T00853,2023-05-02,CUST970,Female,45.0,Electronics,Laptops,2,939,754.0,1878,1508,Gujarat,148,146,370,19.701810436634716,147.0,2.4265175718849843,5,Spring,False,False
T00854,2023-03-23,CUST686,Male,37.0,Electronics,Accessories,4,847,672.0,3388,2688,Tamil Nadu,175,171,700,20.66115702479339,173.0,1.582939787485242,3,Spring,False,False
T00855,2023-11-14,CUST243,Male,41.0,Sports,Outdoor,1,607,433.0,607,433,Gujarat,84,83,174,28.665568369028005,83.5,4.126853377265238,11,Fall,False,False
T00856,2023-07-02,CUST369,Female,36.0,Electronics,Accessories,2,752,677.0,1504,1354,Gujarat,98,96,150,9.97340425531915,97.0,1.9993351063829787,7,Summer,False,False
T00857,2023-05-24,CUST210,Male,57.0,Beauty,Makeup,3,397,324.0,1191,972,Delhi,132,129,219,18.387909319899247,130.5,3.396725440806045,5,Spring,False,False
T00858,2023-02-11,CUST372,Male,30.0,Beauty,Makeup,3,1225,872.0,3675,2616,Delhi,55,52,1059,28.816326530612248,53.5,0.4076190476190476,2,Winter,False,False
T00859,2023-08-03,CUST233,Female,46.0,Beauty,Haircare,2,518,398.0,1036,796,Delhi,124,122,240,23.166023166023166,123.0,3.68050193050193,8,Summer,False,False
T00860,2023-01-26,CUST482,Male,51.0,Electronics,Laptops,4,1188,822.0,4752,3288,Gujarat,127,123,1464,30.808080808080806,125.0,0.815446127946128,1,Winter,False,False
T00861,2023-03-31,CUST787,Male,38.0,Clothing,Jeans,2,975,696.0,1950,1392,Maharashtra,121,119,558,28.615384615384613,120.0,1.9076923076923076,3,Spring,False,False
T00862,2023-06-28,CUST887,Female,49.0,Clothing,Shirts,2,1006,873.0,2012,1746,Delhi,178,176,266,13.220675944333996,177.0,2.639165009940358,6,Summer,False,False
T00863,2023-06-06,CUST290,Female,25.0,Sports,Sportswear,4,921,682.0,3684,2728,Uttar Pradesh,180,176,956,25.950054288816503,178.0,1.4495114006514658,6,Summer,False,False
T00864,2023-09-03,CUST336,Female,57.0,Sports,Sportswear,3,962,746.0,2886,2238,Gujarat,136,133,648,22.453222453222455,134.5,1.3981288981288982,9,Fall,False,False
T00865,2023-02-10,CUST222,Female,28.0,Sports,Fitness,2,698,594.0,1396,1188,Tamil Nadu,176,174,208,14.899713467048711,175.0,3.5100286532951293,2,Winter,False,False
T00866,2023-07-28,CUST838,Male,22.0,Clothing,T-Shirts,4,1172,847.0,4688,3388,Karnataka,148,144,1300,27.730375426621162,146.0,0.965443686006826,7,Summer,False,False
T00867,2023-04-26,CUST369,Female,48.0,Clothing,Shirts,3,1239,891.0,3717,2673,Maharashtra,131,128,1044,28.087167070217916,129.5,1.0451977401129944,4,Spring,False,False
T00868,2023-02-19,CUST601,Female,31.0,Clothing,Shirts,2,212,142.0,424,284,Tamil Nadu,64,62,140,33.0188679245283,63.0,4.160377358490567,2,Winter,False,False
T00869,2023-02-19,CUST903,Male,25.0,Clothing,Jeans,3,478,324.0,1434,972,Uttar Pradesh,154,151,462,32.21757322175732,152.5,2.9776847977684797,2,Winter,False,False
T00870,2023-12-20,CUST587,Female,49.0,Electronics,Laptops,1,249,225.0,249,225,Karnataka,62,61,24,9.63855421686747,61.5,7.656626506024096,12,Winter,True,False
T00871,2023-01-01,CUST645,Female,32.0,Home & Kitchen,Cookware,4,672,575.0,2688,2300,Tamil Nadu,131,127,388,14.434523809523808,129.0,1.4877232142857144,1,Winter,False,False
T00872,2023-07-11,CUST864,Male,42.0,Clothing,Jackets,2,197,157.0,394,314,Karnataka,179,177,80,20.304568527918782,178.0,14.00507614213198,7,Summer,True,False
T00873,2023-07-28,CUST456,Male,31.0,Electronics,Mobiles,1,805,636.0,805,636,Tamil Nadu,134,133,169,20.99378881987578,133.5,5.140993788819876,7,Summer,False,False
T00874,2023-09-02,CUST121,Male,52.0,Sports,Outdoor,1,1140,838.0,1140,838,Gujarat,162,161,302,26.49122807017544,161.5,4.25,9,Fall,False,False
T00875,2023-09-30,CUST947,Male,19.0,Sports,Sportswear,4,690,562.0,2760,2248,Karnataka,183,179,512,18.55072463768116,181.0,1.9673913043478262,9,Fall,False,False
T00876,2023-03-22,CUST424,Male,22.0,Clothing,Jeans,4,127,101.0,508,404,Uttar Pradesh,115,111,104,20.47244094488189,113.0,6.895669291338582,3,Spring,True,False
T00877,2023-09-22,CUST974,Female,53.0,Clothing,Jackets,2,1201,859.0,2402,1718,Gujarat,159,157,684,28.476269775187347,158.0,1.9733555370524565,9,Fall,False,False
T00878,2023-04-07,CUST629,Female,24.0,Beauty,Haircare,1,427,309.0,427,309,Maharashtra,181,180,118,27.634660421545664,180.5,12.681498829039814,4,Spring,True,False
T00879,2023-09-17,CUST224,Female,35.0,Home & Kitchen,Cookware,3,590,437.0,1770,1311,Uttar Pradesh,77,74,459,25.932203389830512,75.5,1.2796610169491525,9,Fall,False,False
T00880,2023-04-16,CUST204,Female,53.0,Home & Kitchen,Furniture,4,1187,995.0,4748,3980,Delhi,136,132,768,16.175231676495365,134.0,0.8466722830665543,4,Spring,False,False
T00881,2023-12-28,CUST571,Male,30.0,Beauty,Skincare,4,1017,822.0,4068,3288,Tamil Nadu,88,84,780,19.174041297935105,86.0,0.6553588987217306,12,Winter,False,False
T00882,2023-07-08,CUST525,Male,34.0,Beauty,Makeup,3,1089,796.0,3267,2388,Tamil Nadu,79,76,879,26.905417814508723,77.5,0.7353841444750535,7,Summer,False,False
T00883,2023-09-07,CUST965,Male,21.0,Home & Kitchen,Cookware,3,1016,827.0,3048,2481,Delhi,56,53,567,18.60236220472441,54.5,0.5364173228346457,9,Fall,False,False
T00884,2023-10-23,CUST681,Female,39.0,Home & Kitchen,Furniture,2,875,585.0,1750,1170,Uttar Pradesh,101,99,580,33.14285714285714,100.0,1.7714285714285714,10,Fall,False,False
T00885,2023-12-29,CUST896,Male,38.0,Sports,Fitness,2,453,411.0,906,822,Maharashtra,125,123,84,9.271523178807946,124.0,4.242825607064018,12,Winter,False,False
T00886,2023-10-25,CUST534,Male,23.0,Electronics,Mobiles,4,1030,914.0,4120,3656,Karnataka,121,117,464,11.262135922330096,119.0,0.8953883495145631,10,Fall,False,False
T00887,2023-03-06,CUST793,Male,41.0,Clothing,Jackets,4,190,161.0,760,644,Uttar Pradesh,112,108,116,15.263157894736842,110.0,4.486842105263158,3,Spring,False,False
T00888,2023-07-04,CUST927,Female,52.0,Clothing,Jeans,2,637,439.0,1274,878,Uttar Pradesh,175,173,396,31.083202511773937,174.0,4.233908948194663,7,Summer,False,False
T00889,2023-02-11,CUST709,Male,18.0,Home & Kitchen,Decor,3,561,405.0,1683,1215,Tamil Nadu,171,168,468,27.807486631016044,169.5,2.8199643493761144,2,Winter,False,False
T00890,2023-09-30,CUST393,Male,31.0,Clothing,Shirts,3,350,248.0,1050,744,Delhi,71,68,306,29.142857142857142,69.5,1.9857142857142858,9,Fall,False,False
T00891,2023-02-25,CUST986,Male,36.0,Beauty,Makeup,1,239,163.0,239,163,Karnataka,174,173,76,31.799163179916317,173.5,20.32635983263598,2,Winter,True,False
T00892,2023-11-04,CUST952,Male,46.0,Electronics,Mobiles,2,252,170.0,504,340,Delhi,70,68,164,32.53968253968254,69.0,4.107142857142857,11,Fall,False,False
T00893,2023-01-16,CUST591,Male,57.0,Home & Kitchen,Cookware,2,789,561.0,1578,1122,Uttar Pradesh,123,121,456,28.89733840304182,122.0,2.3967046894803548,1,Winter,False,False
T00894,2023-07-11,CUST270,Female,34.0,Sports,Fitness,1,1228,823.0,1228,823,Maharashtra,120,119,405,32.98045602605863,119.5,3.016693811074919,7,Summer,False,False
T00895,2023-04-18,CUST946,Female,51.0,Home & Kitchen,Furniture,2,1342,957.0,2684,1914,Delhi,65,63,770,28.688524590163933,64.0,0.7153502235469449,4,Spring,False,False
T00896,2023-11-23,CUST707,Male,36.0,Electronics,Accessories,2,307,251.0,614,502,Delhi,189,187,112,18.241042345276874,188.0,9.185667752442997,11,Fall,True,False
T00897,2023-11-22,CUST249,Female,49.0,Sports,Fitness,1,792,681.0,792,681,Uttar Pradesh,107,106,111,14.015151515151514,106.5,4.034090909090909,11,Fall,False,False
T00898,2023-07-17,CUST310,Male,35.0,Sports,Fitness,2,527,472.0,1054,944,Tamil Nadu,184,182,110,10.436432637571158,183.0,5.382352941176471,7,Summer,True,False
T00899,2023-12-01,CUST143,Male,44.0,Home & Kitchen,Cookware,2,1050,761.0,2100,1522,Karnataka,104,102,578,27.523809523809522,103.0,1.5204761904761905,12,Winter,False,False
T00900,2023-07-11,CUST318,Female,22.0,Beauty,Haircare,1,792,553.0,792,553,Gujarat,129,128,239,30.176767676767675,128.5,5.029671717171717,7,Summer,False,False
T00901,2023-03-28,CUST905,Male,33.0,Home & Kitchen,Decor,2,746,530.0,1492,1060,Delhi,116,114,432,28.9544235924933,115.0,2.38941018766756,3,Spring,False,False
T00902,2023-12-09,CUST512,Female,51.0,Beauty,Skincare,1,1385,944.0,1385,944,Tamil Nadu,52,51,441,31.841155234657037,51.5,1.1527075812274368,12,Winter,False,False
T00903,2023-11-10,CUST131,Male,48.0,Home & Kitchen,Furniture,2,1331,932.0,2662,1864,Karnataka,110,108,798,29.97746055597295,109.0,1.2283996994740796,11,Fall,False,False
T00904,2023-09-27,CUST279,Female,49.0,Beauty,Haircare,2,487,420.0,974,840,Gujarat,198,196,134,13.75770020533881,197.0,6.067761806981519,9,Fall,True,False
T00905,2023-05-06,CUST308,Female,50.0,Electronics,Mobiles,2,1324,971.0,2648,1942,Karnataka,100,98,706,26.661631419939575,99.0,1.158987915407855,5,Spring,False,False
T00906,2023-07-23,CUST155,Female,33.0,Clothing,Jeans,1,805,573.0,805,573,Delhi,77,76,232,28.819875776397513,76.5,2.9459627329192544,7,Summer,False,False
T00907,2023-07-28,CUST931,Male,19.0,Home & Kitchen,Furniture,3,289,199.0,867,597,Maharashtra,64,61,270,31.141868512110726,62.5,2.234717416378316,7,Summer,False,False
T00908,2023-03-30,CUST314,Female,39.0,Clothing,Jackets,4,884,721.0,3536,2884,Gujarat,123,119,652,18.438914027149323,121.0,1.0608031674208145,3,Spring,False,False
T00909,2023-01-25,CUST200,Male,55.0,Electronics,Laptops,1,200,173.0,200,173,Tamil Nadu,169,168,27,13.5,168.5,26.117500000000003,1,Winter,True,False
T00910,2023-04-07,CUST756,Male,41.0,Beauty,Haircare,1,1088,864.0,1088,864,Tamil Nadu,111,110,224,20.588235294117645,110.5,3.046875,4,Spring,False,False
T00911,2023-05-17,CUST935,Male,34.0,Beauty,Skincare,1,365,246.0,365,246,Delhi,134,133,119,32.602739726027394,133.5,11.338356164383562,5,Spring,True,False
T00912,2023-05-29,CUST794,Female,46.0,Home & Kitchen,Furniture,4,251,173.0,1004,692,Gujarat,91,87,312,31.07569721115538,89.0,2.7480079681274896,5,Spring,False,False
T00913,2023-07-31,CUST200,Male,35.0,Clothing,Jackets,1,611,435.0,611,435,Gujarat,181,180,176,28.805237315875615,180.5,9.157937806873976,7,Summer,False,False
T00914,2023-12-04,CUST503,Female,26.0,Electronics,Accessories,1,426,331.0,426,331,Karnataka,68,67,95,22.300469483568076,67.5,4.911971830985915,12,Winter,True,False
T00915,2023-12-12,CUST637,Male,42.0,Home & Kitchen,Decor,2,606,408.0,1212,816,Maharashtra,131,129,396,32.67326732673268,130.0,3.3250825082508255,12,Winter,False,False
T00916,2023-06-30,CUST230,Male,19.0,Sports,Fitness,1,1220,919.0,1220,919,Gujarat,125,124,301,24.672131147540984,124.5,3.0614754098360657,6,Summer,False,False
T00917,2023-06-26,CUST795,Male,20.0,Clothing,T-Shirts,3,1170,817.0,3510,2451,Gujarat,101,98,1059,30.17094017094017,99.5,0.8504273504273504,6,Summer,False,False
T00918,2023-12-22,CUST984,Male,24.0,Electronics,Laptops,2,1091,767.0,2182,1534,Karnataka,103,101,648,29.697525206232818,102.0,1.449129239230064,12,Winter,False,False
T00919,2023-11-14,CUST228,Male,42.0,Home & Kitchen,Furniture,2,196,156.0,392,312,Gujarat,141,139,80,20.408163265306122,140.0,10.714285714285715,11,Fall,True,False
T00920,2023-05-14,CUST247,Male,33.0,Beauty,Haircare,3,1021,774.0,3063,2322,Karnataka,139,136,741,24.191968658178258,137.5,1.391609533137447,5,Spring,False,False
T00921,2023-11-30,CUST298,Female,50.0,Home & Kitchen,Furniture,2,156,124.0,312,248,Delhi,117,115,64,20.51282051282051,116.0,11.153846153846153,11,Fall,True,False
T00922,2023-09-10,CUST558,Female,19.0,Electronics,Mobiles,2,1006,825.0,2012,1650,Karnataka,93,91,362,17.992047713717692,92.0,1.371769383697813,9,Fall,False,False
T00923,2023-09-26,CUST689,Male,41.0,Beauty,Makeup,2,577,502.0,1154,1004,Uttar Pradesh,97,95,150,12.99826689774697,96.0,2.4956672443674175,9,Fall,False,False
T00924,2023-03-07,CUST845,Female,26.0,Electronics,Laptops,3,434,318.0,1302,954,Karnataka,97,94,348,26.72811059907834,95.5,2.2738095238095237,3,Spring,False,False
T00925,2023-05-10,CUST695,Female,37.0,Clothing,Jackets,3,1225,945.0,3675,2835,Uttar Pradesh,89,86,840,22.857142857142858,87.5,0.7380952380952381,5,Spring,False,False
T00926,2023-11-18,CUST611,Female,53.0,Clothing,Jeans,2,762,616.0,1524,1232,Gujarat,183,181,292,19.160104986876643,182.0,3.582677165354331,11,Fall,False,False
T00927,2023-07-11,CUST455,Female,39.0,Sports,Sportswear,2,563,395.0,1126,790,Delhi,166,164,336,29.84014209591474,165.0,4.542628774422735,7,Summer,False,False
T00928,2023-02-20,CUST170,Female,49.0,Electronics,Accessories,4,740,626.0,2960,2504,Karnataka,102,98,456,15.405405405405407,100.0,0.945945945945946,2,Winter,False,False
T00929,2023-04-17,CUST456,Female,24.0,Home & Kitchen,Furniture,3,862,712.0,2586,2136,Gujarat,180,177,450,17.40139211136891,178.5,2.0707656612529,4,Spring,False,False
T00930,2023-03-10,CUST634,Male,54.0,Beauty,Haircare,1,792,672.0,792,672,Gujarat,66,65,120,15.151515151515152,65.5,2.5637626262626263,3,Spring,False,False
T00931,2023-06-03,CUST504,Male,25.0,Clothing,Jackets,1,1178,853.0,1178,853,Tamil Nadu,155,154,325,27.589134125636672,154.5,3.934634974533107,6,Summer,False,False
T00932,2023-02-04,CUST730,Male,31.0,Home & Kitchen,Decor,3,1100,747.0,3300,2241,Maharashtra,157,154,1059,32.09090909090909,155.5,1.3193939393939393,2,Winter,False,False
T00933,2023-04-29,CUST337,Male,51.0,Beauty,Makeup,1,957,839.0,957,839,Karnataka,164,163,118,12.330198537095088,163.5,5.125391849529781,4,Spring,True,False
T00934,2023-09-14,CUST879,Female,56.0,Beauty,Haircare,4,356,257.0,1424,1028,Karnataka,134,130,396,27.808988764044944,132.0,2.7808988764044944,9,Fall,False,False
T00935,2023-08-02,CUST220,Male,21.0,Clothing,Shirts,2,1109,755.0,2218,1510,Tamil Nadu,130,128,708,31.920649233543735,129.0,1.80297565374211,8,Summer,False,False
T00936,2023-11-26,CUST965,Female,23.0,Sports,Outdoor,4,512,396.0,2048,1584,Delhi,176,172,464,22.65625,174.0,2.548828125,11,Fall,False,False
T00937,2023-05-20,CUST940,Female,19.0,Home & Kitchen,Decor,4,406,352.0,1624,1408,Maharashtra,59,55,216,13.30049261083744,57.0,1.088054187192118,5,Spring,False,False
T00938,2023-07-31,CUST211,Female,25.0,Electronics,Laptops,4,225,176.0,900,704,Gujarat,63,59,196,21.777777777777775,61.0,2.1011111111111114,7,Summer,False,False
T00939,2023-08-28,CUST537,Female,38.0,Home & Kitchen,Decor,2,746,602.0,1492,1204,Delhi,69,67,288,19.302949061662197,68.0,1.4128686327077746,8,Summer,False,False
T00940,2023-08-04,CUST954,Female,24.0,Electronics,Laptops,1,551,395.0,551,395,Karnataka,93,92,156,28.31215970961887,92.5,5.204174228675137,8,Summer,True,False
T00941,2023-03-27,CUST655,Male,27.0,Sports,Fitness,3,153,137.0,459,411,Gujarat,100,97,48,10.457516339869281,98.5,6.652505446623094,3,Spring,True,False
T00942,2023-08-30,CUST393,Female,41.0,Clothing,Jackets,3,263,177.0,789,531,Karnataka,119,116,258,32.69961977186312,117.5,4.61660329531052,8,Summer,False,False
T00943,2023-12-07,CUST156,Male,56.0,Clothing,Jeans,4,746,528.0,2984,2112,Karnataka,106,102,872,29.2225201072386,104.0,1.0804289544235923,12,Winter,False,False
T00944,2023-09-01,CUST451,Male,29.0,Clothing,T-Shirts,4,244,203.0,976,812,Delhi,81,77,164,16.80327868852459,79.0,2.4282786885245904,9,Fall,False,False
T00945,2023-08-22,CUST893,Male,42.0,Home & Kitchen,Decor,3,1025,813.0,3075,2439,Karnataka,175,172,636,20.682926829268293,173.5,1.7491056910569107,8,Summer,False,False
T00946,2023-12-09,CUST576,Male,48.0,Sports,Sportswear,4,876,593.0,3504,2372,Uttar Pradesh,51,47,1132,32.30593607305936,49.0,0.4335045662100457,12,Winter,False,False
T00947,2023-01-18,CUST786,Female,50.0,Sports,Fitness,1,174,136.0,174,136,Gujarat,163,162,38,21.839080459770116,162.5,28.951149425287355,1,Winter,True,False
T00948,2023-09-03,CUST501,Female,41.0,Beauty,Haircare,4,244,196.0,976,784,Karnataka,187,183,192,19.672131147540984,185.0,5.686475409836066,9,Fall,False,False
T00949,2023-12-09,CUST535,Female,28.0,Home & Kitchen,Furniture,2,1407,973.0,2814,1946,Karnataka,62,60,868,30.845771144278604,61.0,0.6719971570717839,12,Winter,False,False
T00950,2023-10-23,CUST700,Male,21.0,Sports,Sportswear,2,856,668.0,1712,1336,Uttar Pradesh,68,66,376,21.962616822429908,67.0,1.2132009345794392,10,Fall,False,False
T00951,2023-10-06,CUST350,Female,33.0,Clothing,Jeans,1,236,186.0,236,186,Maharashtra,185,184,50,21.1864406779661,184.5,24.235169491525422,10,Fall,True,False
T00952,2023-01-18,CUST156,Male,22.0,Home & Kitchen,Cookware,2,710,592.0,1420,1184,Uttar Pradesh,78,76,236,16.619718309859156,77.0,1.6809859154929578,1,Winter,False,False
T00953,2023-09-16,CUST189,Male,57.0,Home & Kitchen,Furniture,3,269,192.0,807,576,Maharashtra,179,176,231,28.624535315985128,177.5,6.598513011152416,9,Fall,False,False
T00954,2023-04-18,CUST767,Female,35.0,Clothing,Shirts,1,1205,875.0,1205,875,Gujarat,176,175,330,27.385892116182575,175.5,4.369294605809129,4,Spring,False,False
T00955,2023-10-09,CUST187,Male,29.0,Beauty,Skincare,4,184,132.0,736,528,Gujarat,122,118,208,28.26086956521739,120.0,5.054347826086956,10,Fall,False,False
T00956,2023-02-01,CUST882,Female,54.0,Electronics,Accessories,1,998,684.0,998,684,Gujarat,126,125,314,31.462925851703403,125.5,3.5210420841683363,2,Winter,False,False
T00957,2023-06-18,CUST792,Male,32.0,Clothing,T-Shirts,2,723,529.0,1446,1058,Tamil Nadu,148,146,388,26.832641770401107,147.0,3.0497925311203318,6,Summer,False,False
T00958,2023-09-12,CUST242,Male,53.0,Home & Kitchen,Cookware,1,516,436.0,516,436,Karnataka,157,156,80,15.503875968992247,156.5,9.098837209302326,9,Fall,True,False
T00959,2023-01-26,CUST520,Male,40.0,Sports,Sportswear,1,607,505.0,607,505,Gujarat,172,171,102,16.80395387149918,171.5,8.758649093904447,1,Winter,True,False
T00960,2023-05-24,CUST288,Female,21.0,Clothing,Jeans,4,675,609.0,2700,2436,Tamil Nadu,93,89,264,9.777777777777779,91.0,1.0448148148148149,5,Spring,False,False
T00961,2023-03-31,CUST456,Male,50.0,Clothing,T-Shirts,4,700,555.0,2800,2220,Gujarat,77,73,580,20.714285714285715,75.0,0.8303571428571428,3,Spring,False,False
T00962,2023-11-08,CUST198,Female,22.0,Home & Kitchen,Cookware,2,1319,942.0,2638,1884,Karnataka,155,153,754,28.582259287338896,154.0,1.7513267626990143,11,Fall,False,False
T00963,2023-12-31,CUST467,Female,31.0,Sports,Fitness,3,1143,944.0,3429,2832,Karnataka,82,79,597,17.410323709536307,80.5,0.7277631962671333,12,Winter,False,False
T00964,2023-03-12,CUST667,Female,58.0,Clothing,Jackets,4,1396,931.0,5584,3724,Maharashtra,170,166,1860,33.30945558739255,168.0,0.9326647564469914,3,Spring,False,False
T00965,2023-05-23,CUST777,Female,32.0,Clothing,Shirts,1,550,459.0,550,459,Maharashtra,59,58,91,16.545454545454547,58.5,3.2972727272727274,5,Spring,False,False
T00966,2023-01-04,CUST962,Male,35.0,Sports,Outdoor,4,1112,746.0,4448,2984,Karnataka,147,143,1464,32.913669064748206,145.0,1.01056654676259,1,Winter,False,False
